"FullName","Url","Owner","Language","Stars","Fork","Archived","CreatedAt","UpdatedAt","Description","Topics","SourceQueries"
"open-webui/open-webui","https://github.com/open-webui/open-webui","open-webui","Python","138085","False","False","10/6/2023 10:08:27 PM","5/21/2026 3:37:50 PM","User-friendly AI Interface (Supports Ollama, OpenAI API, ...)","ai;llm;llm-ui;llm-webui;llms;mcp;ollama;ollama-webui;open-webui;openai;openapi;rag;self-hosted;ui;webui","topic:llm stars:>=100"
"eriklindernoren/ML-From-Scratch","https://github.com/eriklindernoren/ML-From-Scratch","eriklindernoren","Python","31512","False","False","2/5/2017 12:11:23 PM","5/21/2026 10:35:44 AM","Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learning.","data-mining;data-science;deep-learning;deep-reinforcement-learning;genetic-algorithm;machine-learning;machine-learning-from-scratch","topic:deep-learning language:Python stars:>=50"
"index-tts/index-tts","https://github.com/index-tts/index-tts","index-tts","Python","20661","False","False","2/6/2025 4:08:05 AM","5/21/2026 2:25:06 PM","An Industrial-Level Controllable and Efficient Zero-Shot Text-To-Speech System","bigvgan;cross-lingual;indextts;text-to-speech;tts;voice-clone;zero-shot-tts","t language:Python stars:>=50"
"tinygrad/tinygrad","https://github.com/tinygrad/tinygrad","tinygrad","Python","32728","False","False","10/18/2020 4:23:12 PM","5/21/2026 2:05:51 PM","You like pytorch? You like micrograd? You love tinygrad! ❤️ ","","t language:Python stars:>=50"
"ItzCrazyKns/Vane","https://github.com/ItzCrazyKns/Vane","ItzCrazyKns","TypeScript","34523","False","False","4/9/2024 10:51:32 AM","5/21/2026 3:39:44 PM","Vane is an AI-powered answering engine.","ai-agents;ai-search-engine;answering-engine;artificial-intelligence;llm;machine-learning;open-source-ai-search-engine;perplexica;rag;search-engine;searxng;searxng-copilot;self-hosted-ai;vane","topic:llm stars:>=100"
"OpenRLHF/OpenRLHF","https://github.com/OpenRLHF/OpenRLHF","OpenRLHF","Python","9531","False","False","7/30/2023 2:20:13 AM","5/21/2026 2:24:33 PM","An Easy-to-use, Scalable and High-performance Agentic RL Framework based on Ray (PPO & DAPO & REINFORCE++ &  VLM & TIS & vLLM & Ray & Async  RL)","large-language-models;proximal-policy-optimization;raylib;reinforcement-learning;reinforcement-learning-from-human-feedback;transformers;visual-language-models;vllm","transformers language:Python stars:>=50"
"mem0ai/mem0","https://github.com/mem0ai/mem0","mem0ai","Python","56352","False","False","6/20/2023 8:58:36 AM","5/21/2026 3:37:28 PM","Universal memory layer for AI Agents","agents;ai;ai-agents;application;chatbots;chatgpt;genai;llm;long-term-memory;memory;memory-management;python;rag;state-management","topic:llm stars:>=100"
"firecrawl/firecrawl","https://github.com/firecrawl/firecrawl","firecrawl","TypeScript","122605","False","False","4/15/2024 9:02:29 PM","5/21/2026 3:45:34 PM","🔥 Search, scrape, and clean the web for AI agents.","ai;ai-agents;ai-crawler;ai-scraping;ai-search;crawler;data-extraction;html-to-markdown;llm;markdown;scraper;scraping;web-crawler;web-data;web-data-extraction;web-scraper;web-scraping;web-search;webscraping","topic:llm stars:>=100"
"smacke/ffsubsync","https://github.com/smacke/ffsubsync","smacke","Python","7711","False","False","2/24/2019 2:56:44 AM","5/21/2026 7:45:45 AM","Automagically synchronize subtitles with video.","alignment;audio;caption;captions;fast-fourier-transform;ffmpeg;fft;speech-detection;srt;srt-subtitles;string-alignment;subtitle;subtitles;sync;synchronization;vad;video;vlc;vlc-media-player;voice-activity-detection","topic:audio language:Python stars:>=50"
"readbeyond/aeneas","https://github.com/readbeyond/aeneas","readbeyond","Python","2834","False","False","5/11/2015 11:19:46 AM","5/17/2026 7:08:22 AM","aeneas is a Python/C library and a set of tools to automagically synchronize audio and text (aka forced alignment)","alignment;audio;cli;dtw;espeak;espeak-ng;festival;ffmpeg;forced-alignment;linux;macos;nlp;python;smil;speech;srt;text;text-to-speech;tts;windows","topic:audio language:Python stars:>=50"
"FoundationAgents/MetaGPT","https://github.com/FoundationAgents/MetaGPT","FoundationAgents","Python","68190","False","False","6/30/2023 9:04:55 AM","5/21/2026 3:11:41 PM","🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming","agent;gpt;llm;metagpt;multi-agent","topic:llm stars:>=100"
"microsoft/Swin-Transformer","https://github.com/microsoft/Swin-Transformer","microsoft","Python","15932","False","False","3/25/2021 12:42:36 PM","5/21/2026 12:58:59 PM","This is an official implementation for ""Swin Transformer: Hierarchical Vision Transformer using Shifted Windows"".","ade20k;image-classification;imagenet;mask-rcnn;mscoco;object-detection;semantic-segmentation;swin-transformer","transformers language:Python stars:>=50 | t language:Python stars:>=50"
"MaartenGr/BERTopic","https://github.com/MaartenGr/BERTopic","MaartenGr","Python","7629","False","False","9/22/2020 2:19:29 PM","5/21/2026 2:04:53 PM","Leveraging BERT and c-TF-IDF to create easily interpretable topics. ","bert;ldavis;machine-learning;nlp;sentence-embeddings;topic;topic-modeling;topic-modelling;topic-models;transformers","transformers language:Python stars:>=50"
"vladmandic/sdnext","https://github.com/vladmandic/sdnext","vladmandic","Python","7093","False","False","12/24/2022 8:59:11 PM","5/21/2026 2:32:25 PM","SD.Next: All-in-one WebUI for AI generative image and video creation, captioning and processing","ai-art;caption;diffusers;generative-art;python;pytorch;sdnext;stable-diffusion;transformers;webui","transformers language:Python stars:>=50"
"zhayujie/CowAgent","https://github.com/zhayujie/CowAgent","zhayujie","Python","44682","False","False","8/7/2022 8:33:41 AM","5/21/2026 3:28:09 PM","CowAgent (chatgpt-on-wechat) 是基于大模型的超级AI助理，能主动思考和任务规划、访问操作系统和外部资源、创造和执行Skills、通过长期记忆和知识库不断成长，比OpenClaw更轻量和便捷。同时支持微信、飞书、钉钉、企微、QQ、公众号、网页等接入，可选择DeepSeek/OpenAI/Claude/Gemini/ MiniMax/Qwen/GLM/LinkAI，能处理文本、语音、图片和文件，可快速搭建个人AI助理和企业数字员工。","ai;ai-agent;chatgpt-on-wechat;claude;deepseek;dingtalk;feishu-bot;gemini;harness;kimi;linkai;llm;mcp;multi-agent;openai;openclaw;python3;qwen;skills;wechat","topic:deepseek language:Python stars:>=50 | topic:llm stars:>=100"
"he-yufeng/CoreCoder","https://github.com/he-yufeng/CoreCoder","he-yufeng","Python","874","False","False","4/1/2026 7:54:54 PM","5/21/2026 2:36:53 PM","Minimal AI coding agent (~1,400 LoC Python) inspired by Claude Code. Works with any LLM. Think NanoGPT for coding agents. Formerly NanoCoder.","ai-agent;claude-code;cli;coding-agent;corecoder;deepseek;developer-tools;llm;openai;python","topic:deepseek language:Python stars:>=50"
"turningpoint-ai/VisualThinker-R1-Zero","https://github.com/turningpoint-ai/VisualThinker-R1-Zero","turningpoint-ai","Python","623","False","False","2/24/2025 1:37:04 AM","5/4/2026 3:19:23 AM","Explore the Multimodal “Aha Moment” on 2B Model","deepseek;deepseek-r1;deepseek-r1-zero;grpo;multimodal;multimodal-journey;multimodal-r1;post-training;r1;r1-zero;reasoning;reinforcement-learning","topic:deepseek language:Python stars:>=50"
"weiwill88/Local_Pdf_Chat_RAG","https://github.com/weiwill88/Local_Pdf_Chat_RAG","weiwill88","Python","903","False","False","2/1/2025 3:10:46 AM","5/18/2026 12:37:13 PM","🧠 纯原生 Python 实现的 RAG 框架 | FAISS + BM25 混合检索 | 支持 Ollama / SiliconFlow | 适合新手入门学习","bm25;chinese-nlp;deepseek;document-qa;faiss;gradio;rag;retrieval-augmented-generation","topic:deepseek language:Python stars:>=50"
"Blaizzy/mlx-audio","https://github.com/Blaizzy/mlx-audio","Blaizzy","Python","7093","False","False","11/27/2024 9:14:34 PM","5/21/2026 3:21:15 PM","A text-to-speech (TTS), speech-to-text (STT) and speech-to-speech (STS) library built on Apple's MLX framework, providing efficient speech analysis on Apple Silicon.","apple-silicon;audio-processing;mlx;multimodal;speech-recognition;speech-synthesis;speech-to-text;text-to-speech;transformers","transformers language:Python stars:>=50"
"khoj-ai/khoj","https://github.com/khoj-ai/khoj","khoj-ai","Python","34645","False","False","8/16/2021 1:48:44 AM","5/21/2026 2:14:36 PM","Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free.","agent;ai;assistant;chat;chatgpt;emacs;image-generation;llama3;llamacpp;llm;obsidian;obsidian-md;offline-llm;productivity;rag;research;self-hosted;semantic-search;stt;whatsapp-ai","topic:llm stars:>=100"
"affaan-m/ECC","https://github.com/affaan-m/ECC","affaan-m","JavaScript","188072","False","False","1/18/2026 12:51:51 AM","5/21/2026 3:47:43 PM","The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.","ai-agents;anthropic;claude;claude-code;developer-tools;llm;mcp;productivity","topic:llm stars:>=100"
"explosion/spaCy","https://github.com/explosion/spaCy","explosion","Python","33594","False","False","7/3/2014 3:15:40 PM","5/21/2026 2:34:53 PM","💫 Industrial-strength Natural Language Processing (NLP) in Python","ai;artificial-intelligence;cython;data-science;deep-learning;entity-linking;machine-learning;named-entity-recognition;natural-language-processing;neural-network;neural-networks;nlp;nlp-library;python;spacy;text-classification;tokenization","topic:deep-learning language:Python stars:>=50"
"SWivid/F5-TTS","https://github.com/SWivid/F5-TTS","SWivid","Python","14563","False","False","10/8/2024 1:36:55 PM","5/21/2026 10:57:55 AM","Official code for ""F5-TTS: A Fairytaler that Fakes Fluent and Faithful Speech with Flow Matching""","","t language:Python stars:>=50"
"acids-ircam/RAVE","https://github.com/acids-ircam/RAVE","acids-ircam","Python","1733","False","False","6/25/2021 8:46:22 AM","5/20/2026 12:15:19 PM","Official implementation of the RAVE model: a Realtime Audio Variational autoEncoder","ai;audio;deep-learning;generative-model;neural-network","topic:audio language:Python stars:>=50"
"Lightning-AI/pytorch-lightning","https://github.com/Lightning-AI/pytorch-lightning","Lightning-AI","Python","31155","False","False","3/31/2019 12:45:57 AM","5/21/2026 1:18:27 PM","Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.","ai;artificial-intelligence;data-science;deep-learning;machine-learning;python;pytorch","topic:deep-learning language:Python stars:>=50"
"meta-pytorch/gpt-fast","https://github.com/meta-pytorch/gpt-fast","meta-pytorch","Python","6212","False","False","10/17/2023 5:30:32 AM","5/21/2026 4:55:45 AM","Simple and efficient pytorch-native transformer text generation in <1000 LOC of python.","","transformers language:Python stars:>=50"
"2noise/ChatTTS","https://github.com/2noise/ChatTTS","2noise","Python","39299","False","False","5/27/2024 6:26:49 PM","5/21/2026 3:12:44 PM","A generative speech model for daily dialogue.","agent;chat;chatgpt;chattts;chinese;chinese-language;english;english-language;gpt;llm;llm-agent;natural-language-inference;python;text-to-speech;torch;torchaudio;tts","t language:Python stars:>=50 | topic:llm stars:>=100"
"OpenHands/OpenHands","https://github.com/OpenHands/OpenHands","OpenHands","Python","74392","False","False","3/13/2024 3:33:31 AM","5/21/2026 3:34:46 PM","🙌 OpenHands: AI-Driven Development","agent;artificial-intelligence;chatgpt;claude-ai;cli;developer-tools;gpt;llm;openai","topic:llm stars:>=100"
"eosphoros-ai/DB-GPT","https://github.com/eosphoros-ai/DB-GPT","eosphoros-ai","Python","18809","False","False","4/13/2023 2:52:43 PM","5/21/2026 1:29:23 PM","open-source agentic AI data assistant for the next generation of AI + Data products.","agents;bgi;database;deepseek;gpt;gpt-4;hacktoberfest;llm;private;rag;security;vicuna","topic:deepseek language:Python stars:>=50"
"junyanz/pytorch-CycleGAN-and-pix2pix","https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix","junyanz","Python","25133","False","False","4/18/2017 10:33:05 AM","5/21/2026 2:46:00 AM","Image-to-Image Translation in PyTorch","computer-graphics;computer-vision;cyclegan;deep-learning;gan;gans;generative-adversarial-network;image-generation;image-manipulation;pix2pix;pytorch","topic:deep-learning language:Python stars:>=50"
"tyiannak/pyAudioAnalysis","https://github.com/tyiannak/pyAudioAnalysis","tyiannak","Python","6241","False","False","8/27/2014 12:43:13 PM","5/18/2026 4:50:53 PM","Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications","audio;audio-analysis-tasks;audio-data;machine-learning;pyaudioanalysis;python;signal-processing","topic:audio language:Python stars:>=50"
"LibreTranslate/LibreTranslate","https://github.com/LibreTranslate/LibreTranslate","LibreTranslate","Python","14406","False","False","12/19/2020 7:19:34 PM","5/21/2026 2:36:24 PM","Free and Open Source Machine Translation API. Self-hosted, offline capable and easy to setup.","api;machine;translate;translation;translator","t language:Python stars:>=50"
"run-llama/llama_index","https://github.com/run-llama/llama_index","run-llama","Python","49555","False","False","11/2/2022 4:24:54 AM","5/21/2026 3:06:36 PM","LlamaIndex is the leading document agent and OCR platform","agents;application;data;fine-tuning;framework;llamaindex;llm;multi-agents;rag;vector-database","topic:llm stars:>=100"
"coqui-ai/TTS","https://github.com/coqui-ai/TTS","coqui-ai","Python","45352","False","False","5/20/2020 3:45:28 PM","5/21/2026 2:23:59 PM","🐸💬 - a deep learning toolkit for Text-to-Speech, battle-tested in research and production","deep-learning;glow-tts;hifigan;melgan;multi-speaker-tts;python;pytorch;speaker-encoder;speaker-encodings;speech;speech-synthesis;tacotron;text-to-speech;tts;tts-model;vocoder;voice-cloning;voice-conversion;voice-synthesis","topic:deep-learning language:Python stars:>=50 | t language:Python stars:>=50"
"CorentinJ/Real-Time-Voice-Cloning","https://github.com/CorentinJ/Real-Time-Voice-Cloning","CorentinJ","Python","59762","False","False","5/26/2019 8:56:15 AM","5/21/2026 3:05:23 PM","Clone a voice in 5 seconds to generate arbitrary speech in real-time","deep-learning;python;pytorch;tensorflow;tts;voice-cloning","topic:deep-learning language:Python stars:>=50 | t language:Python stars:>=50"
"swisskyrepo/PayloadsAllTheThings","https://github.com/swisskyrepo/PayloadsAllTheThings","swisskyrepo","Python","77847","False","False","10/18/2016 7:29:07 AM","5/21/2026 3:37:39 PM","A list of useful payloads and bypass for Web Application Security and Pentest/CTF","bounty;bugbounty;bypass;cheatsheet;enumeration;hacking;hacktoberfest;methodology;payload;payloads;penetration-testing;pentest;privilege-escalation;redteam;security;vulnerability;web-application","t language:Python stars:>=50"
"harry0703/MoneyPrinterTurbo","https://github.com/harry0703/MoneyPrinterTurbo","harry0703","Python","57513","False","False","3/11/2024 2:57:34 AM","5/21/2026 3:36:22 PM","利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.","ai;automation;chatgpt;moviepy;python;shortvideo;tiktok","t language:Python stars:>=50"
"tqdm/tqdm","https://github.com/tqdm/tqdm","tqdm","Python","31162","False","False","6/3/2015 1:13:14 PM","5/21/2026 2:10:45 PM",":zap: A Fast, Extensible Progress Bar for Python and CLI","cli;closember;console;discord;gui;jupyter;keras;meter;pandas;parallel;progress;progress-bar;progressbar;progressmeter;python;rate;telegram;terminal;time;utilities","t language:Python stars:>=50"
"mravanelli/SincNet","https://github.com/mravanelli/SincNet","mravanelli","Python","1240","False","False","7/10/2018 7:54:09 PM","5/13/2026 7:07:19 PM","SincNet is a neural architecture for efficiently processing raw audio samples.","artificial-intelligence;asr;audio;audio-processing;cnn;convolutional-neural-networks;deep-learning;digital-signal-processing;filtering;neural-networks;python;pytorch;signal-processing;speaker-identification;speaker-recognition;speaker-verification;speech-processing;speech-recognition;timit;waveform","topic:audio language:Python stars:>=50"
"tinytag/tinytag","https://github.com/tinytag/tinytag","tinytag","Python","814","False","False","1/27/2014 3:27:01 PM","5/20/2026 5:18:55 PM","Python library for reading audio file metadata","aiff;audio;flac;id3;m4a;metadata;mp3;music;ogg;opus;python;reader;tag;tags;wav;wma","topic:audio language:Python stars:>=50"
"zilliztech/deep-searcher","https://github.com/zilliztech/deep-searcher","zilliztech","Python","7839","False","False","2/8/2025 2:07:05 AM","5/21/2026 6:48:20 AM","Open Source Deep Research Alternative to Reason and Search on Private Data. Written in Python.","agent;agentic-rag;claude;deep-research;deepseek;deepseek-r1;grok;grok3;llama4;llm;milvus;openai;qwen3;rag;reasoning-models;vector-database;zilliz","topic:deepseek language:Python stars:>=50"
"iver56/torch-audiomentations","https://github.com/iver56/torch-audiomentations","iver56","Python","1148","False","False","6/22/2020 4:28:52 PM","5/18/2026 10:05:33 AM","Fast audio data augmentation in PyTorch. Inspired by audiomentations. Useful for deep learning.","audio;audio-data-augmentation;audio-effects;augmentation;data-augmentation;deep-learning;differentiable-data-augmentation;dsp;machine-learning;music;python;pytorch;sound;sound-processing;waveform","topic:audio language:Python stars:>=50"
"jacobgil/pytorch-grad-cam","https://github.com/jacobgil/pytorch-grad-cam","jacobgil","Python","12820","False","False","5/31/2017 7:55:15 PM","5/21/2026 2:39:44 PM","Advanced AI Explainability for computer vision.  Support for CNNs, Vision Transformers, Classification, Object detection, Segmentation, Image similarity and more.","class-activation-maps;computer-vision;deep-learning;explainable-ai;explainable-ml;grad-cam;image-classification;interpretability;interpretable-ai;interpretable-deep-learning;machine-learning;object-detection;pytorch;score-cam;vision-transformers;visualizations;xai","transformers language:Python stars:>=50"
"eriklindernoren/PyTorch-GAN","https://github.com/eriklindernoren/PyTorch-GAN","eriklindernoren","Python","17460","False","False","4/21/2018 1:06:40 PM","5/21/2026 6:06:17 AM","PyTorch implementations of Generative Adversarial Networks.","","t language:Python stars:>=50"
"edent/SuperTinyIcons","https://github.com/edent/SuperTinyIcons","edent","Python","15340","False","False","4/13/2017 11:28:34 PM","5/21/2026 9:20:02 AM","Under 1KB each! Super Tiny Icons are miniscule SVG versions of your favourite website and app logos","hacktoberfest;logo;social-media;svg;svg-icons;tiny-social-icons","t language:Python stars:>=50"
"romanz/amodem","https://github.com/romanz/amodem","romanz","Python","1040","False","False","8/1/2014 8:41:48 AM","5/11/2026 9:19:37 AM","Audio MODEM Communication Library in Python","airgap;audio;modem;python","topic:audio language:Python stars:>=50"
"d2l-ai/d2l-zh","https://github.com/d2l-ai/d2l-zh","d2l-ai","Python","77931","False","False","8/23/2017 4:40:24 AM","5/21/2026 3:17:57 PM","《动手学深度学习》：面向中文读者、能运行、可讨论。中英文版被70多个国家的500多所大学用于教学。","book;chinese;computer-vision;deep-learning;machine-learning;natural-language-processing;notebook;python","topic:deep-learning language:Python stars:>=50"
"HKUDS/AI-Trader","https://github.com/HKUDS/AI-Trader","HKUDS","Python","18373","False","False","10/23/2025 12:45:00 PM","5/21/2026 3:47:13 PM","""AI-Trader: 100% Fully-Automated Agent-Native Trading""  ","","t language:Python stars:>=50"
"tgbot-collection/YYeTsBot","https://github.com/tgbot-collection/YYeTsBot","tgbot-collection","Python","16077","False","False","8/15/2019 7:50:56 AM","5/21/2026 2:08:16 PM","🎬 人人影视 机器人和网站，包含人人影视全部资源以及众多网友的网盘分享","bot;movies;telegram-bot;tv-shows;yyets;zimuxia","t language:Python stars:>=50"
"rtk-ai/rtk","https://github.com/rtk-ai/rtk","rtk-ai","Rust","52293","False","False","1/22/2026 4:54:16 PM","5/21/2026 3:38:44 PM","CLI proxy that reduces LLM token consumption by 60-90% on common dev commands. Single Rust binary, zero dependencies","agentic-coding;ai-coding;anthropic;claude-code;cli;command-line-tool;cost-reduction;developer-tools;llm;open-source;productivity;rust;token-optimization","topic:llm stars:>=100"
"keras-team/keras","https://github.com/keras-team/keras","keras-team","Python","64074","False","False","3/28/2015 12:35:42 AM","5/21/2026 8:19:37 AM","Deep Learning for humans","data-science;deep-learning;jax;machine-learning;neural-networks;python;pytorch;tensorflow","topic:deep-learning language:Python stars:>=50"
"deepfakes/faceswap","https://github.com/deepfakes/faceswap","deepfakes","Python","55230","False","False","12/19/2017 9:44:13 AM","5/21/2026 11:02:48 AM","Deepfakes Software For All","deep-face-swap;deep-learning;deep-neural-networks;deepface;deepfakes;deeplearning;face-swap;faceswap;fakeapp;machine-learning;myfakeapp;neural-nets;neural-networks;openfaceswap","topic:deep-learning language:Python stars:>=50"
"nyrahealth/CrisperWhisper","https://github.com/nyrahealth/CrisperWhisper","nyrahealth","Python","952","False","False","5/24/2024 9:30:00 AM","5/21/2026 5:16:51 AM","Verbatim Automatic Speech Recognition with improved word-level timestamps and filler detection","asr;audio;detection;filler;recognition;speech;speech-processing;speech-recognition;timestamps;transcription;verbatim;whisper","topic:audio language:Python stars:>=50"
"tornadoweb/tornado","https://github.com/tornadoweb/tornado","tornadoweb","Python","22182","False","False","9/9/2009 4:55:16 AM","5/21/2026 7:25:41 AM","Tornado is a Python web framework and asynchronous networking library, originally developed at FriendFeed.","asynchronous;python","t language:Python stars:>=50"
"HKUDS/LightRAG","https://github.com/HKUDS/LightRAG","HKUDS","Python","35483","False","False","10/2/2024 11:57:54 AM","5/21/2026 3:41:20 PM","[EMNLP2025] ""LightRAG: Simple and Fast Retrieval-Augmented Generation""","genai;gpt;gpt-4;graphrag;knowledge-graph;large-language-models;llm;rag;retrieval-augmented-generation","topic:llm stars:>=100"
"recommenders-team/recommenders","https://github.com/recommenders-team/recommenders","recommenders-team","Python","21712","False","False","9/19/2018 10:06:07 AM","5/21/2026 3:29:46 PM","Best Practices on Recommendation Systems","ai;artificial-intelligence;data-science;deep-learning;jupyter-notebook;kubernetes;machine-learning;operationalization;python;ranking;rating;recommendation;recommendation-algorithm;recommendation-engine;recommendation-system;recommender;tutorial","topic:deep-learning language:Python stars:>=50"
"QuivrHQ/quivr","https://github.com/QuivrHQ/quivr","QuivrHQ","Python","39153","False","False","5/12/2023 11:53:30 PM","5/21/2026 12:10:42 PM","Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want.","ai;api;chatbot;chatgpt;database;docker;framework;frontend;groq;html;javascript;llm;openai;postgresql;privacy;rag;react;security;typescript;vector","topic:llm stars:>=100"
"descriptinc/descript-audio-codec","https://github.com/descriptinc/descript-audio-codec","descriptinc","Python","1801","False","False","6/12/2023 7:00:34 PM","5/21/2026 11:00:45 AM","State-of-the-art audio codec with 90x compression factor. Supports 44.1kHz, 24kHz, and 16kHz mono/stereo audio.","audio;audio-compression;codec;compression-algorithm;deep-learning;gans;generative-adversarial-network;pytorch;residual-vector-quantization","topic:audio language:Python stars:>=50"
"BlinkDL/RWKV-LM","https://github.com/BlinkDL/RWKV-LM","BlinkDL","Python","14536","False","False","8/8/2021 6:05:27 AM","5/21/2026 11:54:27 AM","RWKV (pronounced RwaKuv) is an RNN with great LLM performance, which can also be directly trained like a GPT transformer (parallelizable). We are at RWKV-7 ""Goose"". So it's combining the best of RNN and transformer - great performance, linear time, constant space (no kv-cache), fast training, infinite ctx_len, and free sentence embedding.","attention-mechanism;chatgpt;deep-learning;gpt;gpt-2;gpt-3;language-model;linear-attention;lstm;pytorch;rnn;rwkv;transformer;transformers","transformers language:Python stars:>=50"
"AI-Hypercomputer/maxtext","https://github.com/AI-Hypercomputer/maxtext","AI-Hypercomputer","Python","2291","False","False","2/28/2023 7:47:29 PM","5/21/2026 5:51:37 AM","A simple, performant and scalable Jax LLM!","deepseek;fine-tuning;gemma2;gemma3;gpt;jax;large-language-models;llama2;llama3;llama4;llm;mistral;mixtral;sft","topic:deepseek language:Python stars:>=50"
"Amm1rr/WebAI-to-API","https://github.com/Amm1rr/WebAI-to-API","Amm1rr","Python","1147","False","False","7/22/2023 9:06:30 PM","5/21/2026 1:02:12 PM","Gemini to API (Don't need API KEY) (ChatGPT, Claude, DeeepSeek, Grok and more)","ai;api;api-less;bard;chatbot;chatgpt;claude;deepseek;fastapi;free;gemini;gemini-api;google-bard-api;grok;llm;python;uvicorn;webserver;webservice","topic:deepseek language:Python stars:>=50"
"qubvel-org/segmentation_models.pytorch","https://github.com/qubvel-org/segmentation_models.pytorch","qubvel-org","Python","11565","False","False","3/1/2019 4:21:21 PM","5/21/2026 9:56:39 AM","Semantic segmentation models with 500+ pretrained convolutional and transformer-based backbones.","computer-vision;deeplab-v3-plus;deeplabv3;dpt;fpn;image-processing;image-segmentation;imagenet;models;pretrained-weights;pspnet;pytorch;segformer;segmentation;segmentation-models;semantic-segmentation;transformers;unet;unet-pytorch;unetplusplus","transformers language:Python stars:>=50"
"astral-sh/ty","https://github.com/astral-sh/ty","astral-sh","Python","18705","False","False","5/2/2025 4:37:51 PM","5/21/2026 3:05:20 PM","An extremely fast Python type checker and language server, written in Rust.","","t language:Python stars:>=50"
"bolna-ai/bolna","https://github.com/bolna-ai/bolna","bolna-ai","Python","649","False","False","8/24/2024 10:40:26 AM","5/21/2026 5:18:54 AM","Conversational voice AI agents","agentic-ai;agents;ai-agents;cartesia;conversational-ai;deepgram;deepseek;deepseek-chat;elevenlabs;function-calling;gpt-4;llama;openai;plivo;twilio;voice-agents;voice-ai-agents;voice-assistant;whisper","topic:deepseek language:Python stars:>=50"
"Taiko2k/Tauon","https://github.com/Taiko2k/Tauon","Taiko2k","Python","2638","False","False","2/17/2016 2:11:56 AM","5/21/2026 8:41:35 AM","The music player of today! :city_sunrise:","audio;desktop-app;flac;flatpak;linux;linux-app;linux-desktop;mp3;music;music-library;music-player;player;windows","topic:audio language:Python stars:>=50"
"PDFMathTranslate/PDFMathTranslate","https://github.com/PDFMathTranslate/PDFMathTranslate","PDFMathTranslate","Python","33917","False","False","9/6/2024 6:56:03 AM","5/21/2026 3:07:57 PM","[EMNLP 2025 Demo] PDF scientific paper translation with preserved formats - 基于 AI 完整保留排版的 PDF 文档全文双语翻译，支持 Google/DeepL/Ollama/OpenAI 等服务，提供 CLI/GUI/MCP/Docker/Zotero","chinese;document;edit;english;japanese;korean;latex;math;mcp;modify;obsidian;openai;pdf;pdf2zh;python;russian;translate;translation;zotero","t language:Python stars:>=50"
"JaidedAI/EasyOCR","https://github.com/JaidedAI/EasyOCR","JaidedAI","Python","29493","False","False","3/14/2020 11:46:39 AM","5/21/2026 12:44:50 PM","Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic, Devanagari, Cyrillic and etc.","cnn;crnn;data-mining;deep-learning;easyocr;image-processing;information-retrieval;lstm;machine-learning;ocr;optical-character-recognition;python;pytorch;scene-text;scene-text-recognition","topic:deep-learning language:Python stars:>=50"
"datawhalechina/hello-agents","https://github.com/datawhalechina/hello-agents","datawhalechina","Python","52145","False","False","9/7/2025 9:50:24 AM","5/21/2026 3:46:24 PM","📚 《从零开始构建智能体》——从零开始的智能体原理与实践教程","agent;llm;rag;tutorial","topic:llm stars:>=100"
"GradientHQ/parallax","https://github.com/GradientHQ/parallax","GradientHQ","Python","1294","False","False","9/22/2025 7:00:51 AM","5/21/2026 10:45:43 AM","Parallax is a distributed model serving framework that lets you build your own AI cluster anywhere","blackwell;chatbot;decentralized-inference;deepseek;distributed-systems;glm;kimi;large-language-models;llama;llm;llm-serving;minimax;oss-gpt;python;pytorch;qwen;transformer","topic:deepseek language:Python stars:>=50"
"camel-ai/camel","https://github.com/camel-ai/camel","camel-ai","Python","17009","False","False","3/17/2023 9:41:54 PM","5/21/2026 2:29:08 PM","🐫 CAMEL: The first and the best multi-agent framework. Finding the Scaling Law of Agents. https://www.camel-ai.org","agent;ai-societies;artificial-intelligence;communicative-ai;cooperative-ai;deep-learning;large-language-models;multi-agent-systems;natural-language-processing","topic:deep-learning language:Python stars:>=50"
